reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,,1,2,3,4,5,avg
0cd766c7-96f9-4bd1-8369-fdcf28113d6e,Rowan tery,https://play-lh.googleusercontent.com/a/ACg8ocJ7IBtckRk891xd-2giRb_2mJi_RjnGU1_k0YKDoioIEQiAkg=mo,today Christmas from morning 9:46 until now 15:33 afternoon only 7 booking auto mode!!! where are all the passenger!!,2,1,5.364.0,25/12/2024 15:34,,,5.364.0,,,,,,,
1f8c95ab-4e00-4941-81d9-5acdde39fa3f,Mohd Safwan Othman,https://play-lh.googleusercontent.com/a/ACg8ocJljX7zY8EZ6F5VF_U3Yq6b4xgFbmEmUbNBXzGYCD-i_wBtjoQ=mo,Godd,5,0,5.351.0,25/12/2024 13:27,,,5.351.0,,,,,,,
7ad5a31a-83be-419c-8589-71c7cae444a7,Iskandar Di Mana2 (Rondo381),https://play-lh.googleusercontent.com/a-/ALV-UjXlnLnoelo-Hnnhelx9oAHYc0OtR_LgCcdq_NEGKij7GUMT8a2V,Good,5,0,5.364.0,25/12/2024 12:59,,,5.364.0,,,,,,,
c2306c27-39c3-4209-9fc1-a1c98d4fdd7c,Thae Mg Mg,https://play-lh.googleusercontent.com/a/ACg8ocIIavQasH029qXQ_ksLVJNwFwnwOVJlRdEXdeaCpEQmMVJ3CQ=mo,Good,5,0,,25/12/2024 11:11,,,,,,,,,,
8363bd45-7933-4ec4-a0f2-77f95236d2cb,Farid Azmi,https://play-lh.googleusercontent.com/a/ACg8ocIQUooz8WCSWL4I61X9LxuVAnrLg9tW6E0ptGWMXJZYZO5yWzo=mo,Okayy,5,0,5.363.0,25/12/2024 10:55,,,5.363.0,,,,,,,
b5b5a1eb-7c2e-4e0b-bc13-6e62069da3d3,zul hafizi,https://play-lh.googleusercontent.com/a-/ALV-UjXJSPNjDOoJKlj1kEyWF0xKx53RUwUgvt5vAvKdddA8Lzll5C7y,"Grab MAP show that i have low GPS connection but when i switch to Google Maps , its working normally. I dont know maybe this app bugging? This issue make my delivery slower than usual bcz i have to search on google ,waiting , and then use Google maps . If i got a group order ,then my delivery will be more and more slower . Hope grab can improve.",5,594,5.364.0,25/12/2024 10:39,,,5.364.0,,,,,,,
1039f112-af63-45cd-a4c0-c9924fb0a361,Florence Soledad,https://play-lh.googleusercontent.com/a-/ALV-UjXMk5RnZcq8pbSOQ0QmMEOZm12_vifWwpRq5-gYLWPKwjZ7WN4,Great,5,0,5.364.0,25/12/2024 9:54,,,5.364.0,,,,,,,
c6d85696-cde6-488b-b0ad-078d8f34b799,Ariza Irlina,https://play-lh.googleusercontent.com/a-/ALV-UjWeoQogYou8ETs8hLaXw2JGNXj9hVMeaDgseSINxo5wIF2u53oh,"Saya pengguna grab driver, ada kesulitan saat cust COD, kami tidak tahu jumlah persis yang harus ditagihkan sampai tiba di tempat tujuan dan klik delivery, baru muncul tagihannya. Ini berakibat kadang cust minta kembalian saat kami tidak menyiapkan uang kecil, dan kami kerepotan harus cari tukar uang lebih dulu. Kalau tahu jumlah dr awal setidaknya kami bisa siapkan jumlah kembaliannya. Krn sering juga cust diminta siapkan uang pas tp mereka menolak dgn berbagai alasan",1,1,,25/12/2024 8:56,,,,,,,,,,
77979636-056f-4171-99cf-e001fb8f80b4,Rashid a,https://play-lh.googleusercontent.com/a/ACg8ocKYmt4mZwV1AAgKT9sGY1RuSGgkJqkJb96TLoMHDh3evrQsnw=mo,Lot of condition. Not user friendly,1,1,5.364.0,25/12/2024 8:32,,,5.364.0,,,,,,,
1e89356c-2c17-427a-bf05-785014bdaf5e,ダウスzer0,https://play-lh.googleusercontent.com/a-/ALV-UjVyAxi-ruV3KsoDN0jvBAG41A6Qa1YunuhJV8To9bFaGMeHcsqeMg,"Semua terbaik, tapi pasal update insurance sgt2 la crewet kalah2 nenek2 tua mau mampus. Sudah la kena tunggu lama sgt2 utk d review. Sekurng2 nya bagi la kelonggaran utk buat grab food ka selain angkat penumpang. Ni langsung xbole cari pendapatan terus gara2 grab lama sgt buat review. BODDDOOOH!",1,2,5.364.0,25/12/2024 7:58,,,5.364.0,,,,,,,
50c48540-a1a7-402e-b4b4-7d8f0b980ed2,Ng Chong,https://play-lh.googleusercontent.com/a/ACg8ocJ8z2QF_LdYnmCJK6CdMPozLWqBKspQp7bOQDkplmqXoLypBA=mo,Sometime take me go one way road,2,2,5.364.0,25/12/2024 7:13,,,5.364.0,,,,,,,
f41a912f-3fc6-4548-b1ac-0576fff09230,hank ng,https://play-lh.googleusercontent.com/a/ACg8ocLjaQHCSdz2FEn9D6fU40AEN2MxWlOHNQBMEaVqu74yGceXeA=mo,Maxim is the better choice. Trust me.,1,3,5.364.0,25/12/2024 4:48,,,5.364.0,,,,,,,
030aa363-7374-4fdb-a6c5-69018cba5fdf,Amran Bin Mahmud,https://play-lh.googleusercontent.com/a/ACg8ocLGOV7DVwMAaOmtw6OcGo-v0y99lW9aX3CIF6i5FRHXb-NA7A=mo,Good job,5,0,5.353.0,25/12/2024 2:35,,,5.353.0,,,,,,,
a6f71a41-b1fa-4745-95ee-c415895313b9,Ayleen Galano,https://play-lh.googleusercontent.com/a/ACg8ocL6MF5dEyMPEoFtmPCT1JI_i2MrNPlHBogzlUTidjl3zpMFiw=mo,Experience ko Kay grab yung grab pay wallet ko hinde pa ma update2x sayang yung kita ko sa grab trike tapos do ko makuha yung pera s cash wallet kasi ayaw mag approve si grab sa grab pay wallet ko ang daming arte Isa po akong grab trike almost 3months na ako nag aantay sa grab pay wallet na update nila hanggang ngayung hinde ko parin makuha yung pera sa cash wallet..,1,1,5.364.0,24/12/2024 23:50,,,5.364.0,,,,,,,
dee3372a-3b94-482f-92bf-8ec13b7a9cff,Imon hossain,https://play-lh.googleusercontent.com/a-/ALV-UjW2YbEuyM_o6fwq6iE43rlEb_rDf2-98t7PNYdbUYVQgd3LHBII,Good,5,0,,24/12/2024 22:17,,,,,,,,,,
85d27326-1f03-4aba-963c-bb5a156ee7b3,asrul haziq,https://play-lh.googleusercontent.com/a-/ALV-UjUdaokHJ5gGSBq0WHXeLlOJ1EQjoxdrwkS0tZTYoI4n7aeo7oc,order slow today,2,1,5.364.0,24/12/2024 20:21,,,5.364.0,,,,,,,
e3353f84-e5b7-4c84-966c-d898f89d3f35,rasfan john labu,https://play-lh.googleusercontent.com/a-/ALV-UjVe0hmXy72akJ3yYG6Pyyp5DP5ecWadM-JQtruUWZJNjKp5CgR8,bonus tapi job bangau...apa jdah... abis time bonus...job masuk belmbak...kaliamak tul,1,2,5.364.0,24/12/2024 20:00,,,5.364.0,,,,,,,
b61c1b06-b8f1-420f-9625-8570df664366,Ridhwan Aiman,https://play-lh.googleusercontent.com/a-/ALV-UjWuyzQm581PLKvFcOnUUUOqOKQA9Jq8Z4W5KxWPz9Jh4BNzpPBm,Terima kasih sebab bagi order banyak sangat . Sayang grab ketad-ketad 😜,5,0,5.364.0,24/12/2024 19:31,,,5.364.0,,,,,,,
6284f105-a4b2-46e9-9f3c-871966cb94ef,Conrad Joseph,https://play-lh.googleusercontent.com/a/ACg8ocKbK45Atgpsuq4zztoZAWQLAAesbi_T2EgOsbrUSsCpxvDIPg=mo,Activate my account pls,5,0,,24/12/2024 14:12,,,,,,,,,,
e3400ad2-08d5-476b-9a4e-43d669fac188,tin htut aung,https://play-lh.googleusercontent.com/a/ACg8ocIE-_4n5M0ESNQKIPw23F596L4Jj24nwBclJJIVOzKeECrpMg=mo,Good service,5,0,5.364.0,24/12/2024 12:38,,,5.364.0,,,,,,,
49dc4cb2-c2e1-4e55-b66f-e0c82c83d4a0,Myo Zaw Htun,https://play-lh.googleusercontent.com/a-/ALV-UjUr6iiTyZ_0x4M3xpWO6R7k0AOYIKn4nbcpNK4Y42CzaSE9XWo,Good,5,0,5.364.0,24/12/2024 12:09,,,5.364.0,,,,,,,
ab1dbd6d-9e5e-4f12-a5cc-b5f0888ebbd7,Ahadi Abu,https://play-lh.googleusercontent.com/a-/ALV-UjWgbibi-9PQcRR-Hm6D-_mmF_DvsxLDxHTZ1PTMok1abIR3BhU,Services grab tidak membantu sama sekali...,1,1,5.364.0,24/12/2024 10:26,,,5.364.0,,,,,,,
9a360f5d-fcf3-40bb-85cf-c025acb750d1,FRITZ GERARD BAYONA,https://play-lh.googleusercontent.com/a-/ALV-UjXers8jS0rcuMmgNYTQejLL3QYB_Y2ad9jY9Kw6G18KTHrxpE0,Very good 👍🏼,5,0,5.364.0,24/12/2024 9:22,,,5.364.0,,,,,,,
d657e199-3801-484e-8071-8528ef9d28ea,Shadow,https://play-lh.googleusercontent.com/a-/ALV-UjWj6cyiDbqvHcGHautyDtXqj8Ty1zZT-PIagN2S_4khDx0ko7M,Thankyou grab♥️,5,0,,24/12/2024 8:40,,,,,,,,,,
e7e39da5-cd0d-4a54-92ac-a6edd3d91826,วศินี จันธี,https://play-lh.googleusercontent.com/a/ACg8ocJDsN6GjHjX_kh4f0iNf7kICV-otr3Hszkcp611ztOTolZM=mo,have good service before,5,0,5.364.0,24/12/2024 8:24,,,5.364.0,,,,,,,
42b515b5-f8fc-469d-9d58-fb60d5d74a2f,Peter Ooi,https://play-lh.googleusercontent.com/a/ACg8ocLU8g_4r3c5PhYGgsZ0A_88xKOByN1cP1AptEemju-IlT_CvA=mo,User choice,3,1,5.364.0,24/12/2024 8:12,,,5.364.0,,,,,,,
5d7a600a-b4bd-42de-abed-910721f438b4,Laup.Paolo0402,https://play-lh.googleusercontent.com/a/ACg8ocK8IeIWPOO-3gC_D0cx5a8UjbX0ISc7vnxUlYRiUL_U9UoZaw=mo,♥️♥️♥️♥️♥️♥️♥️,5,0,5.364.0,24/12/2024 4:19,,,5.364.0,,,,,,,
9e331c09-a1cd-4add-a7e1-cbcdbbe72ea5,lepho agung,https://play-lh.googleusercontent.com/a/ACg8ocJrNNs5KDMcn-XygSo3OVw9r1bm7VAKNNvf8lUu8ZkmZS-_vA=mo,👍,5,0,5.363.0,24/12/2024 4:04,,,5.363.0,,,,,,,
81ad99c0-d050-411c-aa55-fb333a6fc598,Mohd saifullah,https://play-lh.googleusercontent.com/a-/ALV-UjXzjNq51xyNamiEe9YdydeP9uwRceia6eYxfPHNyzLGvsf0KS1i,Been with grab for few years now the fare is to Low please adjust the fare like the old fare much better,1,3,5.364.0,23/12/2024 23:56,,,5.364.0,,,,,,,
2ec4f160-2b6e-4205-8b24-be6d848c4172,Israel Tumanut,https://play-lh.googleusercontent.com/a/ACg8ocKd07C48AYI8R1FCyV4OiiUZKFzRyqaElmsBs0D5bt8WEj7LQ=mo,Keep moving forward,5,0,5.364.0,23/12/2024 23:00,,,5.364.0,,,,,,,
3b2f3d77-3578-473f-8d38-384ce1fb54c1,BOOREI TWINS,https://play-lh.googleusercontent.com/a-/ALV-UjXNUP9Nm6ZDICmisayCYKApXlws2iCIpP-c-fMjixzKmB0lTu70,"Dati rati pag may booking ako, pwede mag ignore pag alam mong malayo ang pick up pero ngayon wala na kong ignore tapos naka auto accept pa ako. Tinanggalan nila ako ng karapatang pumili ng booking ko, sana tinggal nyo na rin ang acceptance rating ko dahil no need na yun, naka auto accept nako at wala sa setings para baguhin yun, samantalang sa ibang driver pwede sila mag ignore. Grabe ka grab!!! Unfair ka para sa ibang driver na gaya ko. Maging FAIR ka naman sana sa lahat... 1star ka muna 4 now.",1,1,5.364.0,23/12/2024 22:52,,,5.364.0,,,,,,,
be83c454-03c8-419c-9d71-92ee8538485f,kobtheinmyintoo,https://play-lh.googleusercontent.com/a/ACg8ocLdfI69Wt5x_NM7bCKqYt0dJu31qAgmwfd4nDh3B8-M76UY7g=mo,wow,5,0,5.364.0,23/12/2024 21:44,,,5.364.0,,,,,,,
cd14823d-43d7-4342-b52d-a26319dcaa1f,Ronie Islam,https://play-lh.googleusercontent.com/a/ACg8ocKgYz5wsbKSrZRjeWjgCZQlQi3Lmy2ki495-nqK93EADkmEjg=mo,good,5,0,5.364.0,23/12/2024 20:19,,,5.364.0,,,,,,,
b453e698-f9bf-44e3-a7e7-2ad9d1048262,Firman Firmansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVXvptLG4Z_AKXbs_huVQnBUqpr1r42D_yFINbN5Odzng3s9lU,Aplikasi good but help center nothing solution everything support,2,2,,23/12/2024 20:05,,,,,,,,,,
a35dfad6-4312-4232-b8e5-a0553b02c1e8,Kuya Tolits mo to,https://play-lh.googleusercontent.com/a/ACg8ocJytdpx7IBU11Q1LnElqW6v8j8FgI390oIz8VrNbdQmOrbjSw=mo,Good,5,0,5.364.0,23/12/2024 19:41,,,5.364.0,,,,,,,
f0120d0c-b66b-45ea-8b4f-f6a1cf8e302a,Hui Ying Loh,https://play-lh.googleusercontent.com/a/ACg8ocI3n5Qy-Qo3MyFPTgCU-aXl1MnewgeMzNGEDYzc4dw4VkLpTg=mo,Sometimes apps handicapped and frustrated when couldn't get help from Help Centre,1,2,5.364.0,23/12/2024 17:52,,,5.364.0,,,,,,,
6fc5e15c-a3f1-4e6a-a230-322d64e3e040,Rommel,https://play-lh.googleusercontent.com/a/ACg8ocKAylAfwS0B2VxofwikqUhskvXHB_oRNfghZ0E0tOOkqXxiFw=mo,Amazing pero dapat ibaba ang commission please,5,0,,23/12/2024 17:38,,,,,,,,,,
7b823d3e-7a3e-4f96-9dd4-6e6b3177ff0d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app and very reliable. Very helpful app, to both the drivers and passengers..",5,5,5.364.0,23/12/2024 15:16,,,5.364.0,,,,,,,
dbf370e4-5fa0-4938-a3a0-26ec4c8c1381,William Yap,https://play-lh.googleusercontent.com/a/ACg8ocLwBB1bHRxdjxhMfDsp3iCIBHmWm93eFXxhhl2l9px-kc01KQ=mo,I think it's very useful,5,0,5.364.0,23/12/2024 13:42,,,5.364.0,,,,,,,
3f8d9da5-376f-4312-9a65-3758f0b25728,Fernando Jose Jr,https://play-lh.googleusercontent.com/a-/ALV-UjVYvWxCEDVUXmGTNsCcXuT4XQSqwJMqQlVSFFJUS3TAdjKmXfs,Grab is the besssstttt🥰🥰🥰 keep on up😍😍😍 sending Five ⭐⭐⭐⭐⭐ For me!🥰🥰🥰 MERRY CHRISTMAS 🎄🎁🎊 & HAPPY NEW YEAR🎇🎉🎆,5,1,,23/12/2024 13:11,,,,,,,,,,
e66626d8-f6c6-4871-8828-9d3c06be6de3,Muhd Azmin Jamal,https://play-lh.googleusercontent.com/a-/ALV-UjX2gz1nrlPsdTOPUuXTO2L8X9c1AtEv6KUuQRYYhG7GWXJCCgm2,Best of my job,5,0,5.364.0,23/12/2024 12:54,,,5.364.0,,,,,,,
6bf70f2f-8331-40db-8c7a-8b5ecd7680c8,Thiruarasu8277 Arasu,https://play-lh.googleusercontent.com/a/ACg8ocJsXi2ef40gDXKjhyt_344VCgtnpvsADvmHJraXzvLutKLxOw=mo,Easy to contact grab driver,5,0,5.364.0,23/12/2024 9:48,,,5.364.0,,,,,,,
e35c7642-1fe8-42ac-91a1-4f066e382cfb,Ferdinand,https://play-lh.googleusercontent.com/a-/ALV-UjUfLExopjtOBu4LlZhOj1AktyQcV5uP8kG0RCiepBOSDbEKB7M,superb,5,0,5.364.0,23/12/2024 8:56,,,5.364.0,,,,,,,
613a6bec-fbb5-419e-b15b-d6bc6ac45bfd,Shayiram Ganesan,https://play-lh.googleusercontent.com/a-/ALV-UjUrLI8DgJmIsCiq-2kX6MWNQ2zRnLYmov-B7Eg4HfflMT5hGjkt,App is not user-friendly.,1,1,5.364.0,23/12/2024 5:42,,,5.364.0,,,,,,,
bf04fc8b-ec99-4764-a3a3-8672fa245178,Romeo Estanislao,https://play-lh.googleusercontent.com/a-/ALV-UjXSuS3ij4Yz0cJHXeSsbERVNlBw8UipMmV3JvQFO4qNSnaYH7Y,Perfect to everyone easy to transport for drop and pick up saving fuel consumtion,5,0,5.364.0,23/12/2024 5:25,,,5.364.0,,,,,,,
fb39b2f6-dddf-4050-98e7-732004626309,1Lukman Ariff,https://play-lh.googleusercontent.com/a/ACg8ocK3D0id-KB_qZZ1u4CiGfU_LbL4m1-U4QT_nLmIyTz3EWUtvho=mo,let me pick my own default map la macibaiii!!!,1,1,5.251.0,23/12/2024 4:07,,,5.251.0,,,,,,,
417da339-b27a-495f-89fe-0d0e590a8f9f,JaySonBM,https://play-lh.googleusercontent.com/a/ACg8ocKpsxVwMEoCcizOXoqzrlKFPz89yfjSofXxA0n4oMCToZawfDY=mo,Kayang bumuhay ng pamilya,5,0,5.364.0,22/12/2024 23:55,,,5.364.0,,,,,,,
8e1e03b3-c73a-4dd7-bced-0ca701695771,Siva Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjWR39CVDJARlcc7_ZvCn_-7pQpAjog7twO5TMFBiYHWmzHl2Ans,Good,5,0,5.363.0,22/12/2024 22:54,,,5.363.0,,,,,,,
d20e81f1-1610-4687-89b5-dfd2b34894fb,Erwin Cano,https://play-lh.googleusercontent.com/a-/ALV-UjU4Tt84AjuKQ1rtxFG1KEnpE0NeKzOIG2ITbZk-IFgA_-o8xDTWVg,No feedback from grab CS,1,1,5.363.0,22/12/2024 22:14,,,5.363.0,,,,,,,
74a0225a-a4c0-4d15-8918-751eb0110952,thariq yudha,https://play-lh.googleusercontent.com/a-/ALV-UjUesBa35A-PppZcZZuJCViFPbyVC9vRD2RLuYOgrEVi-rE8BMg,booking hilang tidak muncul 2 bulan,1,1,,22/12/2024 21:30,,,,,,,,,,
cfa96ef7-33b5-489a-af54-14e42ba9c844,Hermienick Llaneta,https://play-lh.googleusercontent.com/a-/ALV-UjWI5pl9k6Dvo7qEPBS60HEqCGZPLjvztVFD8XwtVMhLsATyxmE,"Haysssssss ,",1,0,5.364.0,22/12/2024 19:48,,,5.364.0,,,,,,,
5defb50f-dfa2-4b66-a061-94c368ba4257,ryan Mendoza,https://play-lh.googleusercontent.com/a/ACg8ocL11BYwAelzs4WgVzKKzE07dAXCRnaiWVMEguGVexiCMwC3VA=mo,Sorry to give 1 star because unfair to rider here in Philippines please do some things thanks you,1,1,5.364.0,22/12/2024 19:28,,,5.364.0,,,,,,,
e2b4ae23-5cd0-448b-9e1a-d0fccc0fdcd5,Eds Rivera,https://play-lh.googleusercontent.com/a/ACg8ocI5LLC0HfTbvBiJnGwecbDQFEM0Wnq1RMAbKMm3kg4Am03a6A=mo,Exellent,5,0,,22/12/2024 16:43,,,,,,,,,,
6446a0c8-5d1b-423c-9141-7a03f112e302,Samantha nicole Acuzar,https://play-lh.googleusercontent.com/a/ACg8ocIEjTa7RcWeI8rurGPX_fB8PEHlsbS5Wev_Fx4mZ6HhGgW-Iho=mo,Safe,1,1,5.364.0,22/12/2024 15:48,,,5.364.0,,,,,,,
499f2ded-27b1-461d-8bc9-d412722eba11,MRC_Randy Robante,https://play-lh.googleusercontent.com/a-/ALV-UjWf9SgRx8wfGuKynOh_8qkYnRT3qCqs4Go5naOUOlMcmQCd3zY,👍👍👍,5,0,,22/12/2024 14:48,,,,,,,,,,
48adbd28-f1f6-45b0-b6c7-118e481da095,Marlon Perez,https://play-lh.googleusercontent.com/a/ACg8ocJMWaTSORxEniJeW_HaDeU-RNr9ywykRTzMRxu5QjEoJuZi9Q=mo,Happy,5,0,5.362.0,22/12/2024 13:57,,,5.362.0,,,,,,,
5afa9667-0577-40a1-bd7f-560073166319,waray adventure vlog,https://play-lh.googleusercontent.com/a-/ALV-UjU6ekVih0AroMK2YBzvlJsdERPgOyWr5k9XzwEz8GfXHacyUldQ,Lovely,2,1,5.364.0,22/12/2024 12:56,,,5.364.0,,,,,,,
afc08ece-2009-4578-9801-f4a5d5b50de5,Win Swe,https://play-lh.googleusercontent.com/a/ACg8ocKtYLIqTRKzFpevQ-lcXRdW0-TWSmZH3ppSyb3_mSQTKgbERg=mo,Good app,5,0,5.364.0,22/12/2024 10:26,,,5.364.0,,,,,,,
15e053a1-d13d-427e-8b06-1a2d326f2b85,Firman Fajar,https://play-lh.googleusercontent.com/a-/ALV-UjXMPsdH10CgRvcn8vbpWbkoDYUwlTKnMIHPzuT0mrhRPdOQ-6Us,"Grab map sering menyesatkan driver, apalagi sekarang sering cuma bisa pakai grab map (ga bisa pakai alternatif seperti google map dan waze) dengan alasan customer sudah memilih rute (padahal ketika sedang dalam perjalanan customer memilih rute yang berbeda dengan pilihan grab map), hal ini semakin menyulitkan. Misal grab map menyarankan lewat toll, tapi customer pilih non toll.",3,1,5.364.0,22/12/2024 8:59,,,5.364.0,,,,,,,
70f0c2ef-0adb-4759-9c38-855e50b9de17,Pau Si,https://play-lh.googleusercontent.com/a/ACg8ocK_xQGPChNbAUgUW8T0kVxkAcMIeNyg0x-ufaZrszxQzL2_vA=mo,Ok,5,0,5.364.0,22/12/2024 8:04,,,5.364.0,,,,,,,
a31ee993-932b-44fe-858c-da21cbc78681,mohamad nazir abdul kahar,https://play-lh.googleusercontent.com/a-/ALV-UjUWNhXqoYfJCnWXxTAlgNSFTtw7_f3T3o0G1f_BogIpn7jFNXY,Please optimise your app. It drains my phone battery so fast.,3,0,,22/12/2024 7:14,,,,,,,,,,
20a6410c-dd90-4f63-bd1c-6f36eb31cfa5,Wilson Cabatingan,https://play-lh.googleusercontent.com/a/ACg8ocLEa7Ej5X_V-WLMHSwVSEJaOkHKL4b6It6y8I16T4l8gjFj3A=mo,Great apps 👍🏻 and awesome experience,5,0,5.363.0,22/12/2024 6:03,,,5.363.0,,,,,,,
80ba008c-2b40-4e0d-951a-4add500f0e80,JosephTanyh,https://play-lh.googleusercontent.com/a-/ALV-UjXHco55S59o5sLw4WuAjnXW86YAFSnUVDI-DeYtLtp4ix2oOQbN9A,4km to 5km jobs. Waste to time to accept these jobs. Programmers better wake up!,5,1,,22/12/2024 4:08,,,,,,,,,,
a01fdf55-e951-4708-96ec-cdcd97ad1646,Adela Plaza,https://play-lh.googleusercontent.com/a-/ALV-UjXme8Oo3iolC0uOYtKnai3K6EfXBCIupthwqrm_poIGAPQMJLg,Maka lagot na app,1,0,,22/12/2024 2:03,,,,,,,,,,
3d805cbc-d188-44ea-9830-c932f48abfd4,Kartik Kesh,https://play-lh.googleusercontent.com/a-/ALV-UjV1vCWkBFjP2sMcOwFJGd8rS_5mTCIayaStsigaGHX2M9DVuKs,Very good...as a grab Driver,5,0,5.364.0,22/12/2024 1:08,,,5.364.0,,,,,,,
100c8246-017b-4477-bfff-d4cdc7b3b990,Rafael jr. molato,https://play-lh.googleusercontent.com/a-/ALV-UjX1Kq6hqOA4PzLaKVS1-KWNf_RZuFytHqd3kc5riLZVqwKBnnw,Thank you grab...,5,0,5.362.0,22/12/2024 1:08,,,5.362.0,,,,,,,
79a72b85-04c3-481a-aba4-ed8427e8d09f,Asyraf Fuad,https://play-lh.googleusercontent.com/a/ACg8ocJaBr8T8jghB7LtQN9D4o3iw_Dq30JOM7uHTDOfkxWoyr7ubw=mo,One of the best and most popular E-Hailing platform for Malaysian drivers and consumers. Welcome to Malaysia 😄🇲🇾,5,0,5.364.0,21/12/2024 23:49,,,5.364.0,,,,,,,
e73f7594-7708-4557-bbf9-b46e5889d04c,Ramon Pagarigan,https://play-lh.googleusercontent.com/a/ACg8ocI5NIeMiyr42eers3ZGkZLMIDaTm8S932JZ1ChYV-IIOGPD=mo,High commision on drivers 50/50,1,0,5.362.0,21/12/2024 22:42,,,5.362.0,,,,,,,
a0e185bd-2d48-4efc-90b2-81124c4c7fae,Paulus Sapto,https://play-lh.googleusercontent.com/a-/ALV-UjXO1Xvz--HqADad5CyKnV_fBEa_S89AeXRm8Wj1KXgNiLVqP3yk,ada diskriminasi fitur layanan antara akun individu dan member rental (TPI),3,0,5.364.0,21/12/2024 22:35,,,5.364.0,,,,,,,
6bf07879-19c2-43ad-9507-20de7072cbde,Zaw8 Zaw1,https://play-lh.googleusercontent.com/a/ACg8ocLyYDcMFZSqB20HaNF4eSjxbAi2a98JjOvzAsg3pz0YZsatIQ=mo,ok,5,0,5.364.0,21/12/2024 20:29,,,5.364.0,,,,,,,
912aff4c-0abb-4a22-a84b-7e2b36464240,Donny Lie,https://play-lh.googleusercontent.com/a-/ALV-UjXJ-PkJ6hJ2baR5xp6vCFV222u8YTTzz3KPLbF-uABGz8QhXdKG,Kebijakan menurunkan pembayaran jasa ke mitra sangatlah sering dilakukan,1,0,5.362.0,21/12/2024 19:28,,,5.362.0,,,,,,,
1ea9d441-5a67-4a7e-93e3-aac345feb5bc,Jayric Reandelar,https://play-lh.googleusercontent.com/a/ACg8ocLGC722f-BOxk5V-D_HYGwr_JJHy1pvxtCz5n7_kViGx5oBBA=mo,Verry good partner,5,0,5.364.0,21/12/2024 18:20,,,5.364.0,,,,,,,
a2a8bde3-c16a-4db3-b04b-cd34fc986251,Remuel Alfuerte,https://play-lh.googleusercontent.com/a/ACg8ocLSGmP_ZOf8GGxEFeNqgIYlu3NxWQHNBHNP-gUwMMUl9NzZtwI=mo,Graet,1,0,,21/12/2024 15:33,,,,,,,,,,
fd420fae-99e1-430f-9840-c024c7fe201a,Lavanya Suntari,https://play-lh.googleusercontent.com/a/ACg8ocJsngOp8Z_kf_uAPr6mp8IRB5GANy-F0ml5k1mcT7KkvCvUOg=mo,Great,5,0,5.363.0,21/12/2024 13:01,,,5.363.0,,,,,,,
2fd8b261-2c04-4f2c-a326-c516debb183e,Arifin Arifinbmh,https://play-lh.googleusercontent.com/a/ACg8ocK7bY1yKF5YZVS-ZPdRCzG8AfJzt0LqgowxgziEpKCkE3uEKzXI=mo,Grab driver,5,0,5.364.0,21/12/2024 12:21,,,5.364.0,,,,,,,
c3dbf758-eec7-419d-89df-27bb3ce23660,Charlie Soon,https://play-lh.googleusercontent.com/a-/ALV-UjWTHbl7Mf7Yl4HlLBbqsY2qoMbr19yI1oILlfNtV_DFyK4zKPBY,"Actual location road names are not reflected and different from the Grab Map. Only has Exit Number but no location of destination of the exit. No advance notification of which route to take until we are too close to know. Very very dangerous, very high risk of accidents.",2,5,5.364.0,21/12/2024 11:04,,,5.364.0,,,,,,,
484e63ad-69da-461c-8cb8-1fbe7528d642,Isham Osman,https://play-lh.googleusercontent.com/a-/ALV-UjWia4d57piNIgZQpeY2P5mmovj3Veq0WV11umQ7PJ22Mhs7y-g,"Mapping yang Grab gunakan iaitu GrabMap paling mengelirukan, jika driver grabcar, selalu menempuh situasi terpaksa redah jalan tikus, jalan motor, jambatan motor, membuat u-turn di mana-mana simpang walaupun jelas ditempat dilarang, lalu di belakang bangunan, diarah masuk ke kilang persedirian untuk shortcut, ETA yang ditunjukkan juga tidak tepat, walaupun jalan jem, masa tidak bertambah seolah-olah grabcar boleh terbang atau mencelok macam motor. Satu jer nak kata, hapuskan Grab Map bg adil..",1,1,5.363.0,21/12/2024 10:51,,,5.363.0,,,,,,,
7131d79f-5d8b-4e65-9703-a81ea7d2b23a,Ari Riyanto,https://play-lh.googleusercontent.com/a-/ALV-UjVrwNoG3qnnSmeQ2fpI4fy6Kp7beQxP2ppIeDzblvHqNqBxpJw,Good app,5,0,5.364.0,21/12/2024 7:16,,,5.364.0,,,,,,,
57a47e8f-41a2-4c23-9835-7d0ceb62ef3a,Alejandro Jr. Sanico,https://play-lh.googleusercontent.com/a/ACg8ocLkFncAVFFMYM1B23FBekJuS_L6a4YaiL76Hyr6XgI-DAwgYA=mo,Easy to use app.,5,0,5.362.0,21/12/2024 5:41,,,5.362.0,,,,,,,
